fracture_id,point_idx,coord_x,coord_y,prev_angle,next_angle,prev_length,next_length,curvature,closest_seg_0_p1_x,closest_seg_0_p1_y,closest_seg_0_p2_x,closest_seg_0_p2_y,closest_seg_1_p1_x,closest_seg_1_p1_y,closest_seg_1_p2_x,closest_seg_1_p2_y,closest_seg_2_p1_x,closest_seg_2_p1_y,closest_seg_2_p2_x,closest_seg_2_p2_y,closest_seg_3_p1_x,closest_seg_3_p1_y,closest_seg_3_p2_x,closest_seg_3_p2_y
554.0,4,791269.3751327544,978918.312594846,0.7445127000803141,0.0,529.8004344245952,0.0,0.005391378685414311,791986.8123461716,979608.999861762,791625.125077419,979619.9998397604,792264.1874475889,979199.0000255927,792087.1874735057,979166.8124259264,791963.8123921715,978336.1251109242,792122.5000669211,978686.8124016748,792122.5000669211,978686.8124016748,792174.9999619201,978815.3751366736
555.0,0,815026.124863252,959260.18754109,0.0,-2.6053885041214415,0.0,551.7479438624467,0.0,813942.8123973384,957685.312410012,813942.8123973384,957685.312410012,812770.8747805879,959480.8124279232,812770.8747805879,959480.8124279232,815132.8126420043,956907.6873248444,815132.8126420043,956907.6873248444,812168.8123364188,959383.3122948408,812168.8123364188,959383.3122948408
555.0,1,814551.8124916703,958978.3124486804,0.5362041494683517,-2.5744302755845245,551.7479438624467,177.17838821825399,0.0,813942.8123973384,957685.312410012,814018.8125734217,957685.6874092594,812770.8747805879,959480.8124279232,812658.3750055879,959288.5001485124,815132.8126420043,956907.6873248444,815241.375088919,956846.6251110137,812168.8123364188,959383.3122948408,812307.8750504218,959411.8749017566
555.0,2,814402.3751265034,958883.1249750108,0.5671623780052686,-2.4753494537134926,177.17838821825399,781.1021952305638,0.004267795740149931,814018.8125734217,957685.6874092594,814778.3123667538,957775.8125570938,813942.8123973384,957685.312410012,814018.8125734217,957685.6874092594,812770.8747805879,959480.8124279232,812658.3750055879,959288.5001485124,812307.8750504218,959411.8749017566,812770.8747805879,959480.8124279232
555.0,3,813788.3123782538,958400.3749562576,0.6662431998763008,0.0,781.1021952305638,0.0,0.003177319070231626,813942.8123973384,957685.312410012,814018.8125734217,957685.6874092594,814018.8125734217,957685.6874092594,814778.3123667538,957775.8125570938,814778.3123667538,957775.8125570938,815044.1874911711,957823.1251265107,812658.3750055879,959288.5001485124,812529.3125996701,959114.8125037624
556.0,0,812770.8747805879,959480.8124279232,0.0,-2.1001021288748,0.0,222.80083524798667,0.0,812168.8123364188,959383.3122948408,812168.8123364188,959383.3122948408,811843.687330503,959422.6248802616,811843.687330503,959422.6248802616,811665.6250225864,959000.1250690968,811665.6250225864,959000.1250690968,812076.3748572543,958415.8749252632,812076.3748572543,958415.8749252632
556.0,1,812658.3750055879,959288.5001485124,1.0414905247149933,-2.2098486781465834,222.80083524798667,216.3897006793304,0.0,812168.8123364188,959383.3122948408,812307.8750504218,959411.8749017566,811843.687330503,959422.6248802616,811763.6251546703,959372.1873170956,811665.6250225864,959000.1250690968,811524.1873133369,959082.3125687614,812076.3748572543,958415.8749252632,812048.3749132529,958149.8751291782
556.0,2,812529.3125996701,959114.8125037624,0.9317439754432101,-2.159822169975317,216.3897006793304,389.5905961583243,0.006913663145162688,812307.8750504218,959411.8749017566,812770.8747805879,959480.8124279232,812168.8123364188,959383.3122948408,812307.8750504218,959411.8749017566,811843.687330503,959422.6248802616,811763.6251546703,959372.1873170956,811763.6251546703,959372.1873170956,811594.3125011697,959267.812525846
556.0,3,812312.8750404194,958790.8748314232,0.9817704836144764,-2.1166160886470102,389.5905961583243,359.2624907028623,0.005103226111415528,812076.3748572543,958415.8749252632,812048.3749132529,958149.8751291782,812168.8123364188,959383.3122948408,812307.8750504218,959411.8749017566,812307.8750504218,959411.8749017566,812770.8747805879,959480.8124279232,811665.6250225864,959000.1250690968,811524.1873133369,959082.3125687614
556.0,4,812126.375085339,958483.8124534264,1.024976564942783,-2.2052599461414246,359.2624907028623,84.35360419946069,0.004138473321243128,812076.3748572543,958415.8749252632,812048.3749132529,958149.8751291782,812048.3749132529,958149.8751291782,812028.3126174212,957722.000000678,811662.8123641722,958092.6249155924,811602.6248205043,958034.1873684302,811602.6248205043,958034.1873684302,811383.6875943355,957824.1251245068
556.0,5,812076.3748572543,958415.8749252632,0.9363327074483687,-2.1935521374739806,84.35360419946069,228.98667545174555,0.006886126059199977,812076.3748572543,958415.8749252632,812048.3749132529,958149.8751291782,812048.3749132529,958149.8751291782,812028.3126174212,957722.000000678,811662.8123641722,958092.6249155924,811602.6248205043,958034.1873684302,811602.6248205043,958034.1873684302,811383.6875943355,957824.1251245068
556.0,6,811942.8124603368,958229.874969177,0.9480405161158127,-2.137049282593466,228.98667545174555,110.7930420110194,0.009988907428627306,812076.3748572543,958415.8749252632,812048.3749132529,958149.8751291782,812048.3749132529,958149.8751291782,812028.3126174212,957722.000000678,811662.8123641722,958092.6249155924,811602.6248205043,958034.1873684302,811602.6248205043,958034.1873684302,811383.6875943355,957824.1251245068
556.0,7,811883.3749151714,958136.3748280928,1.0045433709963272,-1.6835267061818893,110.7930420110194,13.334282685875673,0.009082861980387396,812048.3749132529,958149.8751291782,812028.3126174212,957722.000000678,812076.3748572543,958415.8749252632,812048.3749132529,958149.8751291782,811662.8123641722,958092.6249155924,811602.6248205043,958034.1873684302,811602.6248205043,958034.1873684302,811383.6875943355,957824.1251245068
556.0,8,811881.8749181703,958123.1251826732,1.458065947407904,-2.1325534013830483,13.334282685875673,501.3618537850494,0.02186875953645768,812048.3749132529,958149.8751291782,812028.3126174212,957722.000000678,812076.3748572543,958415.8749252632,812048.3749132529,958149.8751291782,811662.8123641722,958092.6249155924,811602.6248205043,958034.1873684302,811602.6248205043,958034.1873684302,811383.6875943355,957824.1251245068
556.0,9,811614.8124601692,957698.812383011,1.0090392522067448,0.0,501.3618537850494,0.0,0.005244506357325181,811602.6248205043,958034.1873684302,811383.6875943355,957824.1251245068,811383.6875943355,957824.1251245068,811152.3124009222,957646.8124870136,811662.8123641722,958092.6249155924,811602.6248205043,958034.1873684302,812048.3749132529,958149.8751291782,812028.3126174212,957722.000000678
561.0,0,811665.6250225864,959000.1250690968,0.0,2.6151964696690992,0.0,163.5830391540694,0.0,811843.687330503,959422.6248802616,811843.687330503,959422.6248802616,812168.8123364188,959383.3122948408,812168.8123364188,959383.3122948408,812076.3748572543,958415.8749252632,812076.3748572543,958415.8749252632,811662.8123641722,958092.6249155924,811662.8123641722,958092.6249155924
561.0,1,811524.1873133369,959082.3125687614,-0.526396183920694,2.5126069404653175,163.5830391540694,170.50521957995846,0.0,811843.687330503,959422.6248802616,811763.6251546703,959372.1873170956,812168.8123364188,959383.3122948408,812307.8750504218,959411.8749017566,812076.3748572543,958415.8749252632,812048.3749132529,958149.8751291782,811662.8123641722,958092.6249155924,811602.6248205043,958034.1873684302
561.0,2,811386.3125890866,959182.625032179,-0.6289857131244755,2.5459738998308032,170.50521957995846,207.0999441258053,0.009108383045176817,811763.6251546703,959372.1873170956,811594.3125011697,959267.812525846,811843.687330503,959422.6248802616,811763.6251546703,959372.1873170956,812168.8123364188,959383.3122948408,812307.8750504218,959411.8749017566,812307.8750504218,959411.8749017566,812770.8747805879,959480.8124279232
561.0,3,811214.8749398366,959298.8124638424,-0.59561875375899,0.0,207.0999441258053,0.0,0.008232552275733962,811763.6251546703,959372.1873170956,811594.3125011697,959267.812525846,811843.687330503,959422.6248802616,811763.6251546703,959372.1873170956,812168.8123364188,959383.3122948408,812307.8750504218,959411.8749017566,812307.8750504218,959411.8749017566,812770.8747805879,959480.8124279232
563.0,0,808768.4999113381,953027.1252040938,0.0,0.4581192433373538,0.0,343.8286291720417,0.0,809001.500101503,953266.8750526756,809001.500101503,953266.8750526756,808439.1249139197,953614.3750138432,808439.1249139197,953614.3750138432,809435.6875533387,953771.0000286772,809435.6875533387,953771.0000286772,808228.8750063367,954329.812559344,808228.8750063367,954329.812559344
563.0,1,809076.8749507554,953179.187564008,-2.6834734102524394,0.5146987519740341,343.8286291720417,95.85657340300297,0.0,809001.500101503,953266.8750526756,808960.8125188388,953360.312529847,809435.6875533387,953771.0000286772,809541.1250065044,953854.3748619258,808439.1249139197,953614.3750138432,808427.4999371693,953652.3749378398,810340.1873847544,953275.3750356734,810995.6250502542,953740.1874262616
563.0,2,809160.3124479204,953226.3751336784,-2.6268939016157593,0.6675385972331153,95.85657340300297,37.96102176118226,0.007018328293087293,809001.500101503,953266.8750526756,808960.8125188388,953360.312529847,808960.8125188388,953360.312529847,808926.1249241717,953460.187330097,809435.6875533387,953771.0000286772,809541.1250065044,953854.3748619258,809541.1250065044,953854.3748619258,809647.3124581687,953915.8124030904
563.0,3,809190.1250523366,953249.87508668,-2.474054056356678,0.513964122403999,37.96102176118226,233.40531367794077,0.022387622940556563,809001.500101503,953266.8750526756,808960.8125188388,953360.312529847,808960.8125188388,953360.312529847,808926.1249241717,953460.187330097,808926.1249241717,953460.187330097,808802.3748435862,953713.1251444296,809435.6875533387,953771.0000286772,809541.1250065044,953854.3748619258
563.0,4,809393.3749739192,953364.6248571798,-2.627628531185794,0.5426488458469247,233.40531367794077,365.50743710835604,0.011026638538030402,809001.500101503,953266.8750526756,808960.8125188388,953360.312529847,809435.6875533387,953771.0000286772,809541.1250065044,953854.3748619258,808960.8125188388,953360.312529847,808926.1249241717,953460.187330097,808926.1249241717,953460.187330097,808802.3748435862,953713.1251444296
563.0,5,809706.3750040866,953553.3751358464,-2.5989438077428684,0.5661722219838743,365.50743710835604,542.3833534724287,0.005198106971595432,809435.6875533387,953771.0000286772,809541.1250065044,953854.3748619258,809541.1250065044,953854.3748619258,809647.3124581687,953915.8124030904,809647.3124581687,953915.8124030904,809681.8750530854,953928.6250415072,810340.1873847544,953275.3750356734,810995.6250502542,953740.1874262616
563.0,6,810164.1250728369,953844.3125460967,-2.575420431605919,0.0,542.3833534724287,0.0,0.0034346386236339134,809647.3124581687,953915.8124030904,809681.8750530854,953928.6250415072,809541.1250065044,953854.3748619258,809647.3124581687,953915.8124030904,810340.1873847544,953275.3750356734,810995.6250502542,953740.1874262616,811213.8126060031,954149.3749280944,810778.8124917522,953848.124874428
564.0,0,809538.6876754202,951193.3125987574,0.0,0.4068505196332135,0.0,41.85370666040949,0.0,809531.1873623356,951494.624988258,809531.1873623356,951494.624988258,809385.3749899194,950891.81254559,809385.3749899194,950891.81254559,809551.8126491718,951727.8125140072,809551.8126491718,951727.8125140072,810315.1250989214,951052.6248880104,810315.1250989214,951052.6248880104
564.0,1,809577.1249345057,951209.8749015928,-2.73474213395658,0.12206605708126346,41.85370666040949,176.06000856595054,0.0,809531.1873623356,951494.624988258,809574.1876044199,951515.4999465124,809385.3749899194,950891.81254559,809491.8751050048,950883.624897927,809551.8126491718,951727.8125140072,809850.0000449196,951934.8750920072,810315.1250989214,951052.6248880104,810462.6248039193,950945.1251030116
564.0,2,809751.874913089,951231.3125227616,-3.0195265965085296,-0.03595862771329313,176.06000856595054,206.88365282243043,0.013192528292422604,809574.1876044199,951515.4999465124,809694.1873644218,951559.1875231788,809531.1873623356,951494.624988258,809574.1876044199,951515.4999465124,809491.8751050048,950883.624897927,809617.1875184216,950847.1249709278,809385.3749899194,950891.81254559,809491.8751050048,950883.624897927
564.0,3,809958.6248276718,951223.8748735934,3.1056340258765003,0.11751952196290442,206.88365282243043,302.77610954084884,0.007815365320781685,810315.1250989214,951052.6248880104,809930.1248846687,950855.8749534264,810494.1874048375,951169.9999813436,810315.1250989214,951052.6248880104,810315.1250989214,951052.6248880104,810462.6248039193,950945.1251030116,809694.1873644218,951559.1875231788,809837.8750691712,951623.8750578464
564.0,4,810259.3125465028,951259.3751306756,-3.024073131626889,0.00993912625620392,302.77610954084884,44.00208538338059,0.005879649783321285,810494.1874048375,951169.9999813436,810315.1250989214,951052.6248880104,810315.1250989214,951052.6248880104,809930.1248846687,950855.8749534264,810315.1250989214,951052.6248880104,810462.6248039193,950945.1251030116,810759.3751946688,951352.6249441804,810494.1874048375,951169.9999813436
564.0,5,810303.312458504,951259.8124657572,-3.1316535273335893,0.2479113222294185,44.00208538338059,36.168367426013894,0.00875475277657209,810494.1874048375,951169.9999813436,810315.1250989214,951052.6248880104,810315.1250989214,951052.6248880104,809930.1248846687,950855.8749534264,810315.1250989214,951052.6248880104,810462.6248039193,950945.1251030116,810759.3751946688,951352.6249441804,810494.1874048375,951169.9999813436
564.0,6,810338.3750524223,951268.6874480098,-2.8936813313603746,0.08912025103920904,36.168367426013894,80.75799789123771,0.036473502164312104,810494.1874048375,951169.9999813436,810315.1250989214,951052.6248880104,810759.3751946688,951352.6249441804,810494.1874048375,951169.9999813436,810494.1874048375,951169.9999813436,810616.0001533367,951106.3124446794,810315.1250989214,951052.6248880104,809930.1248846687,950855.8749534264
564.0,7,810418.8125555888,951275.8750976772,-3.0524724025505843,0.0,80.75799789123771,0.0,0.025578929562588344,810494.1874048375,951169.9999813436,810315.1250989214,951052.6248880104,810759.3751946688,951352.6249441804,810494.1874048375,951169.9999813436,810494.1874048375,951169.9999813436,810616.0001533367,951106.3124446794,810315.1250989214,951052.6248880104,809930.1248846687,950855.8749534264
565.0,0,810333.8750614189,955231.1250611768,0.0,-2.5664052844005565,0.0,185.3197450113792,0.0,810364.0000011697,955304.8125778435,810364.0000011697,955304.8125778435,810804.3751046695,955643.3748928456,810804.3751046695,955643.3748928456,810827.3123947531,954753.6250319256,810827.3123947531,954753.6250319256,809859.1250266694,955778.6249504238,809859.1250266694,955778.6249504238
565.0,1,810178.3750443384,955130.3125987574,0.5751873691892366,-2.349143680940905,185.3197450113792,94.00350433940389,0.0,810364.0000011697,955304.8125778435,810749.3125507534,955588.6250023468,810804.3751046695,955643.3748928456,810636.8747835048,955649.1252094284,809859.1250266694,955778.6249504238,809669.1250785887,955752.1250034272,810827.3123947531,954753.6250319256,811081.8125419207,954678.00018318
565.0,2,810112.374848254,955063.37506859,0.7924489726488883,-2.1907750715854233,94.00350433940389,215.24710728712182,0.010524733852821943,810364.0000011697,955304.8125778435,810749.3125507534,955588.6250023468,810636.8747835048,955649.1252094284,810517.1250230037,955648.8748818412,809859.1250266694,955778.6249504238,809669.1250785887,955752.1250034272,810827.3123947531,954753.6250319256,811081.8125419207,954678.00018318
565.0,3,809987.312434338,954888.1874268427,0.9508175820043698,-2.12185881216797,215.24710728712182,145.03164009567894,0.009672265704538047,810364.0000011697,955304.8125778435,810749.3125507534,955588.6250023468,810827.3123947531,954753.6250319256,811081.8125419207,954678.00018318,809859.1250266694,955778.6249504238,809669.1250785887,955752.1250034272,810636.8747835048,955649.1252094284,810517.1250230037,955648.8748818412
565.0,4,809911.3749221712,954764.6250099242,1.0197338414218236,-2.1281348958650543,145.03164009567894,210.33010405255988,0.008533481722983377,810364.0000011697,955304.8125778435,810749.3125507534,955588.6250023468,809647.3124581687,953915.8124030904,809681.8750530854,953928.6250415072,809541.1250065044,953854.3748619258,809647.3124581687,953915.8124030904,810827.3123947531,954753.6250319256,811081.8125419207,954678.00018318
565.0,5,809800.1251446716,954586.12503884,1.013457757724739,-2.254365815450009,210.33010405255988,116.08079886386558,0.00882292913504861,809118.3748677522,954287.6249796748,809227.3123139217,954272.00001093,809647.3124581687,953915.8124030904,809681.8750530854,953928.6250415072,809541.1250065044,953854.3748619258,809647.3124581687,953915.8124030904,808860.3750556707,954313.874927178,809118.3748677522,954287.6249796748
565.0,6,809726.8126272522,954496.1248907596,0.8872268381397844,-2.427238813321076,116.08079886386558,35.48910276403578,0.009254821720728921,809227.3123139217,954272.00001093,809375.8126730882,954249.3123922572,809118.3748677522,954287.6249796748,809227.3123139217,954272.00001093,809647.3124581687,953915.8124030904,809681.8750530854,953928.6250415072,809541.1250065044,953854.3748619258,809647.3124581687,953915.8124030904
565.0,7,809700.0000168383,954472.8749372588,0.7143538402687175,-2.3031553829588103,35.48910276403578,60.8525569958939,0.01963903435549946,809227.3123139217,954272.00001093,809375.8126730882,954249.3123922572,809118.3748677522,954287.6249796748,809227.3123139217,954272.00001093,809647.3124581687,953915.8124030904,809681.8750530854,953928.6250415072,809541.1250065044,953854.3748619258,809647.3124581687,953915.8124030904
565.0,8,809659.3124341704,954427.6250277607,0.838437270630983,-2.354411960853703,60.8525569958939,99.1716852755307,0.03137709874406437,809227.3123139217,954272.00001093,809375.8126730882,954249.3123922572,809118.3748677522,954287.6249796748,809227.3123139217,954272.00001093,809647.3124581687,953915.8124030904,809681.8750530854,953928.6250415072,809541.1250065044,953854.3748619258,809647.3124581687,953915.8124030904
565.0,9,809589.3125741705,954357.3751682563,0.78718069273609,0.0,99.1716852755307,0.0,0.01931765433610803,809227.3123139217,954272.00001093,809375.8126730882,954249.3123922572,809118.3748677522,954287.6249796748,809227.3123139217,954272.00001093,809647.3124581687,953915.8124030904,809681.8750530854,953928.6250415072,809541.1250065044,953854.3748619258,809647.3124581687,953915.8124030904
566.0,0,808970.1248361692,947215.6250160933,0.0,-0.4650837240323089,0.0,253.06733508090693,0.0,808990.3751237541,947382.1873470098,808990.3751237541,947382.1873470098,809241.374949839,947133.4998522624,809241.374949839,947133.4998522624,808684.8750785887,948085.1249175072,808684.8750785887,948085.1249175072,808940.4998954199,948227.1249615924,808940.4998954199,948227.1249615924
566.0,1,809196.3123759218,947102.1249150112,2.6765089295574844,-0.4545447907775602,253.06733508090693,101.35421769398843,0.0,809241.374949839,947133.4998522624,809457.3751740046,947096.8749255092,808990.3751237541,947382.1873470098,809322.3751159199,947363.1250491738,809907.8125933371,946345.6251156776,810788.8124717548,946287.3125682622,808940.4998954199,948227.1249615924,809255.8749208376,948159.87509609
566.0,2,809287.3751859218,947057.6250040084,2.687047862812233,-0.429599329175,101.35421769398843,537.806350838871,0.008834364618229664,809241.374949839,947133.4998522624,809457.3751740046,947096.8749255092,809457.3751740046,947096.8749255092,809644.3124641702,947078.124963008,808990.3751237541,947382.1873470098,809322.3751159199,947363.1250491738,809907.8125933371,946345.6251156776,810788.8124717548,946287.3125682622
566.0,3,809776.3125282526,946833.6251239256,2.7119933244147933,-0.4522314087227206,537.806350838871,61.2163742914551,0.004876359295540282,809644.3124641702,947078.124963008,809718.4999798387,947073.3749725074,809457.3751740046,947096.8749255092,809644.3124641702,947078.124963008,809241.374949839,947133.4998522624,809457.3751740046,947096.8749255092,809907.8125933371,946345.6251156776,810788.8124717548,946287.3125682622
566.0,4,809831.3750821687,946806.875177428,2.6893612448670727,-0.3855622955619834,61.2163742914551,247.9527999859783,0.005206870676406015,809718.4999798387,947073.3749725074,809893.3122942522,947057.1250050068,809644.3124641702,947078.124963008,809718.4999798387,947073.3749725074,809457.3751740046,947096.8749255092,809644.3124641702,947078.124963008,809907.8125933371,946345.6251156776,810788.8124717548,946287.3125682622
566.0,5,810061.1249507554,946713.6250358447,2.7560303580278096,0.0,247.9527999859783,0.0,0.009949274181278037,809907.8125933371,946345.6251156776,810788.8124717548,946287.3125682622,809718.4999798387,947073.3749725074,809893.3122942522,947057.1250050068,810261.1252069212,947101.8749155104,810324.6874157526,947118.99988126,810324.6874157526,947118.99988126,810448.3124965876,947132.1248550116
567.0,0,809671.6250735857,945692.6251093448,0.0,-0.18358160304442722,0.0,173.92255089293366,0.0,809482.6874593385,946057.6873713434,809482.6874593385,946057.6873713434,809907.8125933371,946345.6251156776,809907.8125933371,946345.6251156776,809889.8126293384,945010.875160508,809889.8126293384,945010.875160508,809599.3125541694,944779.4999670908,809599.3125541694,944779.4999670908
567.0,1,809842.6250596717,945660.875172846,2.958011050545366,-0.23083812692471156,173.92255089293366,325.8943768736559,0.0,809482.6874593385,946057.6873713434,809621.8748450056,946034.1250825076,809889.8126293384,945010.875160508,810115.3751703389,944788.6249488444,809907.8125933371,946345.6251156776,810788.8124717548,946287.3125682622,809599.3125541694,944779.4999670908,809846.6250516698,944619.624958761
567.0,2,810159.875081338,945586.31265793,2.9107545266650816,-0.0858136857859384,325.8943768736559,231.16315072415534,0.006192507756431704,809621.8748450056,946034.1250825076,809805.1251346692,946030.875089012,809889.8126293384,945010.875160508,810115.3751703389,944788.6249488444,809482.6874593385,946057.6873713434,809621.8748450056,946034.1250825076,809907.8125933371,946345.6251156776,810788.8124717548,946287.3125682622
567.0,3,810390.187612839,945566.5000335128,3.055778967803855,0.0,231.16315072415534,0.0,0.005393041415252888,809907.8125933371,946345.6251156776,810788.8124717548,946287.3125682622,809621.8748450056,946034.1250825076,809805.1251346692,946030.875089012,809889.8126293384,945010.875160508,810115.3751703389,944788.6249488444,810115.3751703389,944788.6249488444,810453.6251500025,944395.3124152572
568.0,0,810759.3751946688,951352.6249441804,0.0,-2.538516150140867,0.0,321.9882620946528,0.0,810494.1874048375,951169.9999813436,810494.1874048375,951169.9999813436,810315.1250989214,951052.6248880104,810315.1250989214,951052.6248880104,811211.8126100041,950714.8125715108,811211.8126100041,950714.8125715108,809538.6876754202,951193.3125987574,809538.6876754202,951193.3125987574
568.0,1,810494.1874048375,951169.9999813436,0.6030765034489266,-2.5613616819728082,321.9882620946528,214.10329734725335,0.0,810494.1874048375,951169.9999813436,810616.0001533367,951106.3124446794,810315.1250989214,951052.6248880104,810462.6248039193,950945.1251030116,811211.8126100041,950714.8125715108,811466.0000937544,950705.3749263436,809538.6876754202,951193.3125987574,809577.1249345057,951209.8749015928
568.0,2,810315.1250989214,951052.6248880104,0.5802309716169851,-2.669153285883607,214.10329734725335,432.36061538185885,0.005817928491684771,810315.1250989214,951052.6248880104,810462.6248039193,950945.1251030116,810494.1874048375,951169.9999813436,810616.0001533367,951106.3124446794,810616.0001533367,951106.3124446794,810689.6250060871,951082.37482851,809577.1249345057,951209.8749015928,809751.874913089,951231.3125227616
568.0,3,809930.1248846687,950855.8749534264,0.4724393677061862,-2.7655875928213747,432.36061538185885,208.83968329974223,0.004698961119324818,809617.1875184216,950847.1249709278,809699.6250175871,950804.12505693,809491.8751050048,950883.624897927,809617.1875184216,950847.1249709278,809751.874913089,951231.3125227616,809958.6248276718,951223.8748735934,809577.1249345057,951209.8749015928,809751.874913089,951231.3125227616
568.0,4,809735.8749450855,950779.1874427572,0.37600506076841855,0.0,208.83968329974223,0.0,0.004754006479575364,809617.1875184216,950847.1249709278,809699.6250175871,950804.12505693,809491.8751050048,950883.624897927,809617.1875184216,950847.1249709278,809385.3749899194,950891.81254559,809491.8751050048,950883.624897927,809577.1249345057,951209.8749015928,809751.874913089,951231.3125227616
569.0,0,809962.6248196699,948559.8126164302,0.0,-0.11132625867894712,0.0,577.7640736476739,0.0,810547.812625669,948131.812488176,810547.812625669,948131.812488176,808940.4998954199,948227.1249615924,808940.4998954199,948227.1249615924,810925.8748616688,947896.6249664276,810925.8748616688,947896.6249664276,808731.8749845885,948521.3123653457,808731.8749845885,948521.3123653457
569.0,1,810536.8123195879,948495.6250807568,3.030266394910846,-0.027111938838801693,577.7640736476739,147.55426017521555,0.0,810547.812625669,948131.812488176,811037.3749667555,948120.999845758,810925.8748616688,947896.6249664276,811190.8749878369,947900.124959424,811281.1874712557,948636.8124624268,811365.8126300871,948583.4999050124,811357.3749829195,948873.999980174,811480.0000657551,948811.5001051798
569.0,2,810684.3123526722,948491.6250887588,3.1144807147509916,0.031104846561029926,147.55426017521555,72.34751512021356,0.004217645580635137,810547.812625669,948131.812488176,811037.3749667555,948120.999845758,811281.1874712557,948636.8124624268,811365.8126300871,948583.4999050124,810925.8748616688,947896.6249664276,811190.8749878369,947900.124959424,809255.8749208376,948159.87509609,810237.3749263361,947987.6251125112
569.0,3,810756.6248720884,948493.8750842586,-3.1104878070287634,0.0,72.34751512021356,0.0,0.014026852068826385,810547.812625669,948131.812488176,811037.3749667555,948120.999845758,811281.1874712557,948636.8124624268,811365.8126300871,948583.4999050124,810237.3749263361,947987.6251125112,810509.3750385046,947955.8748479262,811365.8126300871,948583.4999050124,811606.1251415871,948389.6249646768
570.0,0,808940.4998954199,948227.1249615924,0.0,-0.21009117647186734,0.0,322.46542615801684,0.0,808684.8750785887,948085.1249175072,808684.8750785887,948085.1249175072,808731.8749845885,948521.3123653457,808731.8749845885,948521.3123653457,808510.000100255,948536.3126634284,808510.000100255,948536.3126634284,808990.3751237541,947382.1873470098,808990.3751237541,947382.1873470098
570.0,1,809255.8749208376,948159.87509609,2.931501477117926,-0.17372753823535714,322.46542615801684,996.5000339370339,0.0,808684.8750785887,948085.1249175072,808645.8751565889,948283.187513508,808731.8749845885,948521.3123653457,808704.3123756722,948515.625040762,808990.3751237541,947382.1873470098,809322.3751159199,947363.1250491738,809962.6248196699,948559.8126164302,810536.8123195879,948495.6250807568
570.0,2,810237.3749263361,947987.6251125112,2.967865115354436,-0.11620299032170738,996.5000339370339,273.8469286314716,0.0023545789162783184,810547.812625669,948131.812488176,811037.3749667555,948120.999845758,809962.6248196699,948559.8126164302,810536.8123195879,948495.6250807568,810536.8123195879,948495.6250807568,810684.3123526722,948491.6250887588,810925.8748616688,947896.6249664276,811190.8749878369,947900.124959424
570.0,3,810509.3750385046,947955.8748479262,3.025389663268086,0.0,273.8469286314716,0.0,0.0024284161585962217,810547.812625669,948131.812488176,811037.3749667555,948120.999845758,810925.8748616688,947896.6249664276,811190.8749878369,947900.124959424,809962.6248196699,948559.8126164302,810536.8123195879,948495.6250807568,810536.8123195879,948495.6250807568,810684.3123526722,948491.6250887588
571.0,0,808699.687384922,943211.687485926,0.0,0.137735307414958,0.0,50.98306326016271,0.0,808720.6876710057,943700.1248292624,808720.6876710057,943700.1248292624,808118.8748982549,943308.3749565928,808118.8748982549,943308.3749565928,807939.8125923388,943229.500114344,807939.8125923388,943229.500114344,808046.3750432543,943744.875067845,808046.3750432543,943744.875067845
571.0,1,808750.1876120046,943218.6874719262,-3.003857346174835,0.05286013499143082,50.98306326016271,320.5727828901911,0.0,808720.6876710057,943700.1248292624,808749.1249500886,943599.1250312626,808118.8748982549,943308.3749565928,808193.375077337,943156.6249320136,807939.8125923388,943229.500114344,808000.8748061694,943091.6250620112,808046.3750432543,943744.875067845,808160.0001440868,943739.8124139234
571.0,2,809070.312627919,943235.6251020952,-3.0887325185983623,0.03336207153604478,320.5727828901911,451.56369575477385,0.008230313165016392,808749.1249500886,943599.1250312626,808789.6248690858,943326.8125837594,808720.6876710057,943700.1248292624,808749.1249500886,943599.1250312626,808118.8748982549,943308.3749565928,808193.375077337,943156.6249320136,808160.0001440868,943739.8124139234,808256.1872876696,943734.5000885949
571.0,3,809521.6250455044,943250.6874079256,-3.1082305820537486,0.1513933916880318,451.56369575477385,238.28808579257318,0.004043635781277251,808789.6248690858,943326.8125837594,808786.3748755865,943290.8749915956,808749.1249500886,943599.1250312626,808789.6248690858,943326.8125837594,808720.6876710057,943700.1248292624,808749.1249500886,943599.1250312626,808672.1251040883,944162.4998887628,808714.812354669,944073.1250675096
571.0,4,809757.1875665039,943286.6250000969,-2.9901992619017617,0.2493235862218346,238.28808579257318,464.0356119362638,0.004389825731525803,808749.1249500886,943599.1250312626,808789.6248690858,943326.8125837594,808789.6248690858,943326.8125837594,808786.3748755865,943290.8749915956,810684.3123526722,943763.6250303462,810821.8750696704,943828.3125650138,808720.6876710057,943700.1248292624,808749.1249500886,943599.1250312626
571.0,5,810206.8749873377,943401.1250991748,-2.8922690673679585,0.18928117801933514,464.0356119362638,460.72881693953457,0.004338365444455336,810684.3123526722,943763.6250303462,810821.8750696704,943828.3125650138,810821.8750696704,943828.3125650138,810985.8124058358,943916.3750529288,810945.1251512542,943653.6249222606,811041.3749587536,943667.1248952596,810687.1250110865,944161.312555179,810478.3751005046,944140.1875974238
