,id_arr,coord_x,coord_y
3478,736.0,798954.8751816712,955812.1248834282
3479,736.0,798967.8751556687,955698.8124460131
3480,737.0,801020.4999874197,955232.3123947605
3481,737.0,800936.124828089,955485.8125439286
3482,737.0,800860.6249790862,955744.6250184253
3483,737.0,800792.8751145862,956038.3124231771
3484,738.0,801155.8123808354,955386.6874140948
3485,738.0,801746.1875124201,955910.8123500943
3486,739.0,800891.1249180883,955154.3125507608
3487,739.0,801003.37502167,955075.8123796731
3488,739.0,801089.3751777522,955031.1251330897
3489,739.0,801376.4999315888,954819.3749004304
3490,739.0,801534.8126070872,954669.3125365078
3491,739.0,801635.1250705048,954590.8123654276
3492,740.0,796370.875100337,955917.6873363405
3493,740.0,796518.6248048358,955970.8125581741
3494,740.0,796671.8124905862,956004.3124911785
3495,741.0,797562.3123500049,950874.9999151751
3496,741.0,797706.5000537522,950861.8749414235
3497,741.0,797849.1874324195,950861.1249429286
3498,742.0,797177.3751277551,951507.8749617636
3499,742.0,797215.8123868369,951524.8125919253
3500,742.0,797407.3749958389,951580.0001455918
3501,742.0,797536.8750649206,951627.6250503436
3502,742.0,797593.8749509193,951640.3123609275
3503,743.0,797089.3749756701,951635.3123709261
3504,743.0,797412.4999855869,951748.6248083413
3505,744.0,797305.3748717532,951966.1250295117
3506,744.0,797151.3125158362,951899.687498346
3507,744.0,797111.1249321699,951889.3751830086
3508,744.0,797040.8750726692,951859.1249154285
3509,744.0,796812.6248730049,951801.1250314265
3510,744.0,796523.4997950867,951761.8751099259
3511,745.0,795566.3750689216,957560.812330924
3512,745.0,795566.6250684224,957455.6875411794
3513,746.0,796427.1249878369,951409.8124938458
3514,746.0,796531.8751064204,951432.6874480918
3515,747.0,796851.4997952543,951358.3125968426
3516,747.0,796999.4998273365,951377.4998944253
3517,747.0,797441.3125920035,951470.8750357628
3518,748.0,796999.4998273365,951377.4998944253
3519,748.0,797080.1249941699,951362.3125888407
3520,748.0,797315.4998515025,951333.8126458451
3521,748.0,797514.0001106709,951330.9999874234
3522,749.0,795797.4999347553,951945.1874073446
3523,749.0,796003.624850586,951962.1250375137
3524,750.0,797704.8123930879,952564.8748162612
3525,750.0,797500.1251384206,952537.8125344291
3526,750.0,797436.6249373369,952516.6249127612
3527,750.0,797337.3124719188,952468.1873455942
3528,750.0,796872.3124176711,952211.3751951754
3529,750.0,796605.1249599196,952038.9998837635
3530,750.0,796463.1249158382,951935.3750910088
3531,751.0,797608.499921672,952370.3125413433
3532,751.0,797553.3126960881,952326.9999639243
3533,751.0,797297.3748877533,952193.999901846
3534,751.0,797163.3751557544,952139.6250105947
3535,751.0,796746.6250050031,952054.3125171736
3536,752.0,796895.5000353381,952680.8749123439
3537,752.0,797074.6250051707,952623.6873626783
3538,752.0,797188.312441837,952535.3748752624
3539,752.0,797255.124972254,952496.1872895956
3540,753.0,796895.6250350885,952407.6251307577
3541,753.0,797111.999930419,952471.6250027567
3542,754.0,796168.9998479187,952094.6251005903
3543,754.0,796167.8125143386,951874.3748849258
3544,755.0,796387.8750663362,952130.6250285953
3545,755.0,796345.8751503378,952021.8749180064
3546,755.0,796263.6873225868,951816.31266509
3547,755.0,796183.0001480021,951665.3749748468
3548,755.0,796136.3749131709,951540.812559925
3549,755.0,796116.3749531694,951497.6249822602
3550,756.0,798699.3750365041,953291.8750026748
3551,756.0,798789.8125196695,953189.1252081767
3552,756.0,798831.3751005866,953121.6250150949
3553,757.0,798831.3751005866,953121.6250150949
3554,757.0,798705.812687669,953105.1250480935
3555,757.0,798515.1250769198,953044.6875049248
3556,757.0,798409.6249598376,953024.0002103448
3557,757.0,798180.3750902526,952962.6250050068
3558,757.0,797993.6251356713,952904.3751215115
3559,758.0,797993.6251356713,952904.3751215115
3560,758.0,797823.8751470856,953012.3749055117
3561,759.0,799977.0001059212,953076.8747765124
3562,759.0,799838.5000548363,953051.6874909252
3563,759.0,799088.3125788383,952977.6249750108
3564,760.0,798790.6875179224,953357.4998714253
3565,760.0,798924.8749135882,953206.624845095
3566,761.0,802026.3126083389,953778.1250144243
3567,761.0,801906.8125192523,953850.0001987591
3568,761.0,801729.1248825043,953994.1249105111
3569,761.0,801591.1251585037,954129.1249685958
3570,761.0,801506.3749999218,954234.5000859275
3571,761.0,801307.3124059215,954440.1250027567
3572,761.0,801127.8751007542,954577.1250568405
3573,761.0,800789.6251210868,954772.1873307601
3574,761.0,800680.3123475872,954876.8124495968
3575,761.0,800568.8749064207,954992.8748815134
3576,762.0,800380.3749553375,955791.374924928
3577,762.0,800479.6874207556,955463.8125879243
3578,762.0,800590.3748634197,955131.1249330938
3579,763.0,799888.187291421,956088.6249865964
3580,763.0,800101.375185255,955924.3126511797
3581,764.0,799606.0001917556,956184.6874585077
3582,764.0,799627.1251495034,956170.8124862611
3583,764.0,799915.3749010861,955934.6876304299
3584,765.0,796998.8751566708,957186.87508668
3585,765.0,797062.3123657554,957262.8749346733
3586,765.0,797167.312483836,957379.1250302568
3587,765.0,797373.8123989217,957585.3749458417
3588,765.0,797520.5000976697,957739.6249654293
3589,766.0,797520.5000976697,957739.6249654293
3590,766.0,797636.4998656698,957655.3124700114
3591,766.0,797929.1876005046,957513.0000905916
3592,766.0,798087.1249486692,957445.8748967573
3593,766.0,798201.3750482537,957375.5000375137
3594,766.0,798241.8126314208,957365.3750577569
3595,766.0,798282.1248867549,957348.6250912622
3596,766.0,798416.4999460876,957281.6248971745
3597,767.0,797167.312483836,957379.1250302568
3598,767.0,797501.3124720044,957174.3751116768
3599,767.0,797806.624853503,957033.00006634
3600,768.0,796120.1872815043,956689.8124325126
3601,768.0,796235.8123783357,956710.8750544265
3602,768.0,796365.3751113378,956739.1249979287
3603,768.0,796495.3125155047,956779.6875808463
3604,768.0,796538.8750924207,956799.6248769239
3605,768.0,796611.3749474213,956839.6874608397
3606,768.0,796717.687398836,956918.3126316741
3607,768.0,796774.687612921,956974.5001833439
3608,768.0,796846.3124696724,957028.6874109283
3609,769.0,797458.9998925887,956645.37518543
3610,769.0,797369.8750708364,956672.3751314282
3611,769.0,797304.3748737536,956695.3124215081
3612,769.0,797127.8748986721,956777.3125855923
3613,770.0,797408.8749928363,954468.8126094267
3614,770.0,796896.8123686723,954133.1876245067
3615,770.0,796486.6248688363,953887.1251245067
3616,771.0,796315.3125474192,953954.3126541749
3617,771.0,796327.8748582527,953764.875040926
3618,771.0,796328.4998570047,953469.8749747574
3619,771.0,796321.374871254,953114.3750295937
3620,771.0,796329.6875186712,953007.874914512
3621,771.0,796326.8125244193,952884.5001612604
3622,771.0,796326.8125244193,952847.8125705943
3623,772.0,799333.3124169223,957995.3751100898
3624,772.0,799256.1249072552,958198.8123672605
3625,772.0,799119.3125168383,958623.4998380914
3626,773.0,795890.3124131709,943372.9998273402
3627,773.0,795876.3124411702,943400.3124367595
3628,773.0,795830.6248685047,943581.812401846
3629,773.0,795770.374989003,943875.0001356751
3630,773.0,795721.3124230877,944042.312465094
3631,773.0,795693.3751430027,944181.375179097
3632,773.0,795638.4999246709,944568.1250617579
3633,773.0,795616.1249694191,944781.4999630898
3634,774.0,798093.8749351688,945165.3751795962
3635,774.0,798211.1250287555,944515.8125023469
3636,774.0,798311.8751553372,944045.3751230091
3637,775.0,797504.8124650046,945788.1249183416
3638,775.0,797646.1875103377,944793.8749383464
3639,775.0,797703.1250605024,944453.62496268
3640,775.0,797834.6247975044,943807.9999415949
3641,775.0,798014.3124302551,943145.8749535084
3642,776.0,796638.6248929203,944856.6248128414
3643,776.0,796724.1873858385,945054.6250730082
3644,776.0,796781.1249360032,945164.5001813397
3645,776.0,796882.1250620857,945307.8125587627
3646,776.0,796909.1250080876,945335.1251681745
3647,777.0,796587.8749944195,945405.5000274256
3648,777.0,796603.8749624193,945405.6250271797
3649,777.0,796688.1874578372,945436.1873020083
3650,777.0,796975.6248750873,945492.8125168458
3651,777.0,797077.8126628362,945504.1248301789
3652,778.0,796745.6250070035,942114.8750470132
3653,778.0,796757.8749825023,942014.4999196753
3654,778.0,796848.3124656714,941632.3123638406
3655,778.0,796926.4999733381,941374.6875510067
3656,779.0,796234.3123813383,941478.1873440072
3657,779.0,796239.3750352524,941474.8750146776
3658,779.0,796253.3126714192,941425.000114426
3659,779.0,796318.8125404194,941298.0000403449
3660,779.0,796400.3750413358,941162.4999832585
3661,779.0,796570.8123645037,940925.1874657571
3662,780.0,797344.3124579191,941370.374895595
3663,780.0,797368.3124099188,941394.8125107586
3664,780.0,797437.3126000054,941443.125078179
3665,780.0,797545.3750479221,941535.1248941794
3666,780.0,797634.9998686723,941627.3750377595
3667,780.0,797734.3123340867,941754.8124469295
3668,780.0,797980.6248335876,942042.1248644292
3669,780.0,798364.125050839,942414.5001039281
3670,781.0,795743.8750420026,948353.1873735115
3671,781.0,795768.1249935031,948216.3126472607
3672,781.0,795775.687314339,948136.3124791756
3673,781.0,795776.9999757521,948016.3123910949
3674,782.0,796202.3751092553,948217.4999808446
3675,782.0,796175.3751632534,948262.6248905957
3676,782.0,796004.1248495877,948617.3125014231
3677,783.0,796749.6249990053,948904.8125825897
3678,783.0,796779.8749385029,948920.1248879284
3679,783.0,797063.8126908354,949007.1873778403
3680,783.0,797201.1874160878,949067.8125846758
3681,783.0,797326.812492922,949156.5000713468
3682,783.0,797377.3750558384,949185.6873489246
3683,783.0,797591.1249564216,949280.3748235926
3684,783.0,797629.6248794198,949291.8124647588
3685,783.0,797777.312576171,949354.1873400137
3686,783.0,797956.8125452548,949441.1874940917
3687,783.0,798060.3750021718,949507.3750257567
3688,783.0,798153.6874795854,949535.8126329258
3689,784.0,797964.4998658374,948818.8750904277
3690,784.0,798074.6249736696,948792.8751424253
3691,785.0,798020.1250826716,948549.6249727607
3692,785.0,798050.5000219196,948537.3749972582
3693,785.0,798050.5000219196,948537.3749972582
3694,785.0,798157.8124713376,948518.1873715967
3695,785.0,798379.6250198372,948491.8750882596
3696,786.0,795682.6248364188,947274.6875620112
3697,786.0,795810.3125731722,947196.3750545904
3698,787.0,797220.1250422522,947447.1875450909
3699,787.0,797220.1250422522,947440.4998944253
3700,787.0,797138.8752047531,947351.6250721738
3701,787.0,797047.8750586696,947237.6249720901
3702,787.0,796860.3124416694,947042.3123705909
3703,787.0,796450.124941837,946647.3125044256
3704,787.0,796166.4998529218,946348.1251106784
3705,787.0,795966.1875895038,946119.8749110103
3706,787.0,795817.8748940043,945963.3748959303
3707,787.0,795564.8750719205,945725.0000445917
3708,788.0,797493.687487252,947365.8123797625
3709,788.0,797682.8124370873,947313.4998203442
3710,789.0,797565.3126720861,946918.6876178458
3711,789.0,798032.6250576712,946808.8751734272
3712,789.0,798391.6249958389,946762.8749373406
3713,789.0,798542.8123575039,946737.1876527593
3714,789.0,798647.4998121709,946731.0000010952
3715,789.0,799007.000077419,946649.3751643449
3716,789.0,799129.3751607537,946627.6875436753
3717,789.0,799196.6250262521,946623.1248887628
3718,789.0,799417.8749118373,946627.8748792633
3719,789.0,799703.8126601689,946615.37490426
3720,789.0,799791.8751480877,946632.0001990944
3721,789.0,799837.0000578389,946652.312494427
3722,790.0,797846.187438421,946314.1248505935
3723,790.0,798141.8125033379,946276.1249265969
3724,791.0,798550.1250069216,946058.6250335127
3725,791.0,798415.8749473356,946057.81237109
3726,791.0,798404.1249708384,946062.6876894236
3727,792.0,798059.0000049211,945868.6874212623
3728,792.0,798283.8748832531,945861.8124350086
3729,792.0,798295.624859754,945856.8751089275
3730,792.0,798548.8123455048,945865.1874282584
3731,792.0,798592.3749224208,945872.1874142587
3732,793.0,798751.6249320023,945404.6876930967
3733,793.0,798936.8125537522,945423.8749906793
3734,793.0,799331.375084836,945440.812620841
3735,793.0,799592.875218004,945481.8748746738
3736,793.0,799952.6248265877,945605.1249562576
3737,794.0,799340.8124019206,945837.8751469254
3738,794.0,799679.1250455044,945896.000030674
3739,794.0,799828.375075087,945944.812597096
3740,795.0,799482.8124460056,946054.8123770952
3741,795.0,799734.312599171,946103.3749440089
3742,795.0,799921.312553253,946152.687509425
3743,796.0,800154.312415339,944686.9998240098
3744,796.0,800361.312329419,944785.6876187623
3745,797.0,801143.5000695027,945324.18752601
3746,797.0,801075.1252062544,945295.1875840127
3747,797.0,801021.3749856688,945261.8749865964
3748,797.0,800748.9998742528,945145.9998902604
3749,797.0,800655.6250610054,945088.687668927
3750,797.0,800559.1249259189,945037.8124425933
3751,797.0,800363.624988839,944906.3750414252
3752,797.0,800065.874928169,944787.812614508
3753,798.0,800333.8750483356,945770.8126170114
3754,798.0,800364.8123224191,945777.1249403432
3755,798.0,800649.8124085888,945771.8126150072
3756,798.0,800974.1874160022,945726.1250423416
3757,798.0,801041.3749456704,945719.8123909235
3758,799.0,800493.3750574216,948192.3750310913
3759,799.0,800491.1873977557,948052.1873193458
3760,799.0,800484.6250749193,947994.5000987574
3761,799.0,800495.3123895042,947672.1250873432
3762,799.0,800510.3123595044,947532.1250392571
3763,799.0,800538.8126305863,947372.3123667613
3764,800.0,798578.8749494217,947134.1248510107
3765,800.0,798710.500014253,947119.8748795092
3766,800.0,798742.8126136698,947110.9998972565
3767,800.0,798811.6874759197,947107.1875689253
3768,800.0,798861.0000413358,947095.3125926778
3769,800.0,799412.3125870042,947024.3124065921
3770,800.0,799718.9999657534,947033.8123875931
3771,800.0,799794.6248145029,947049.3126846775
3772,801.0,800861.3749775887,947944.624870427
3773,801.0,800903.3125577532,947987.0001137629
3774,801.0,801014.1873360053,948066.3126191795
3775,801.0,801153.1873860881,948188.0000398457
3776,801.0,801231.3125579208,948235.999943845
3777,801.0,801357.3749698363,948339.3124012575
3778,801.0,801554.9999026693,948467.0001380071
3779,801.0,801784.3751000874,948639.8751203418
3780,801.0,801996.1873405054,948809.0001101792
3781,801.0,802049.312562339,948856.3123515099
3782,802.0,800868.3126277551,948422.1875635907
3783,802.0,800875.3122856691,948436.3748711795
3784,802.0,800925.8748485856,948475.3124573454
3785,802.0,801163.3123658374,948642.3124514297
3786,802.0,801556.3748999201,948950.624826923
3787,802.0,801705.8125931695,949061.8125966787
3788,803.0,800184.1250197552,946352.8124372587
3789,803.0,800210.1249677539,946364.1250786781
3790,803.0,800384.8749463372,946400.8123412579
3791,803.0,800502.6250389218,946433.3749401793
3792,803.0,800650.625071004,946492.6248216778
3793,804.0,800103.8748521693,946380.8750451803
3794,804.0,800199.6249887533,946424.4999579266
3795,804.0,800240.3125714213,946434.8749371767
3796,804.0,800251.8748842552,946443.3125843406
3797,804.0,800408.1248998381,946500.3124703467
3798,804.0,800458.812462505,946530.3124103397
3799,805.0,800532.3749794215,946574.3126504272
3800,805.0,800679.8750125021,946672.1874546781
3801,805.0,800813.6874089204,946747.3126325086
3802,806.0,800127.8751322553,945967.8125510961
3803,806.0,800163.375061255,945986.6248494238
3804,806.0,800319.8124124222,946063.6250235066
3805,806.0,800490.1250639223,946129.6875554249
3806,806.0,800655.6250610054,946185.8124431744
3807,806.0,800806.1250880882,946221.8123711795
3808,806.0,800898.3125677556,946237.3750040904
3809,807.0,800163.375061255,945986.6248494238
3810,808.0,801146.1250642538,949897.4999016747
3811,808.0,801373.8126010038,950034.8126191795
3812,808.0,801516.687643338,950130.8750910908
3813,808.0,801761.6251455881,950316.1250486746
3814,809.0,798321.8751353361,949430.6248511747
3815,809.0,798420.374938339,949596.8751748428
3816,809.0,798521.312400505,949727.3749138415
3817,809.0,798612.8752095029,949807.6874172613
3818,810.0,797667.6251315027,950731.6875377595
3819,810.0,797818.875157088,950717.4999020919
3820,810.0,797974.8751731701,950720.1248968467
3821,811.0,796067.0000519194,947642.8124819249
3822,811.0,796087.1250116713,947606.1248912588
3823,811.0,796099.6249866709,947360.3123907596
3824,812.0,796087.1250116713,947606.1248912588
3825,812.0,796181.1251517534,947592.124919258
3826,813.0,796099.6249866709,947360.3123907596
3827,813.0,796148.1248896718,947360.875053674
3828,813.0,796247.8750182539,947347.3750806749
3829,814.0,799950.3748310879,944132.9999477565
3830,814.0,800141.1251057535,944338.8751921803
3831,814.0,800161.1250657551,944362.1874815077
3832,814.0,800230.8125904202,944434.5000009239
3833,814.0,800851.3123336695,944988.3125415966
3834,814.0,800906.8752146699,945034.3751135096
3835,815.0,801627.3124220856,944608.8749802634
3836,815.0,801627.3124220856,944608.8749802634
3837,815.0,801562.6248874217,944631.312599428
3838,815.0,801490.1250324212,944663.3748712614
3839,815.0,801189.3123138361,944886.8124165088
3840,815.0,801017.3749936707,944986.0002102628
3841,816.0,801968.1250606701,944658.3125454262
3842,816.0,801845.6249775887,944558.8750802577
3843,816.0,801715.8749090023,944467.8749341741
3844,816.0,801632.1874123365,944413.8123782575
3845,817.0,799663.312413089,947595.1249132603
3846,817.0,799635.6251325049,947593.1249172613
3847,817.0,799493.6250884198,947599.62490426
3848,817.0,799109.187537089,947699.1873691753
3849,817.0,798916.8125937544,947758.3749148399
3850,817.0,798780.0002033375,947795.8748398423
3851,817.0,798453.8125355057,947913.3749329299
3852,817.0,798289.8125354201,947993.3751010075
3853,817.0,798125.6875355877,948098.6248905137
3854,818.0,798780.0002033375,947795.8748398423
3855,818.0,798941.1248810887,947887.6873202622
3856,819.0,799942.8751741722,948168.3750790954
3857,819.0,799726.6249505021,948053.3749810085
3858,819.0,799495.8124200031,947916.3749269247
3859,819.0,799297.8751518354,947808.8124780133
3860,820.0,799121.8748476692,947891.8749759272
3861,820.0,799307.3751328364,947944.3748709261
3862,820.0,799476.5001226701,947993.1251015067
3863,821.0,798445.3125525042,949234.874914594
3864,821.0,798504.3750984222,949168.1250480935
3865,821.0,798533.875039421,949140.3751035929
3866,821.0,798565.6249759197,949120.8751425967
3867,821.0,798621.6248639189,949080.374895513
3868,821.0,798719.3749965057,949030.999994263
3869,822.0,798504.3750984222,949168.1250480935
3870,822.0,798643.1874848381,949253.874876596
3871,823.0,798697.3127046712,949197.8126527593
3872,824.0,798790.3748545051,949915.1875303462
3873,824.0,799277.812527921,950291.8750971779
3874,824.0,799402.6249423362,950381.1249186769
3875,824.0,799527.1873572543,950485.312374346
3876,824.0,799782.1248395033,950657.0000230968
3877,824.0,799941.8748480864,950774.8124515116
3878,824.0,800368.3126435056,951050.9998912588
3879,825.0,796632.1249059215,951626.375052847
3880,825.0,796654.62486092,951477.8750217631
3881,825.0,796675.3751475029,951203.3125787601
3882,825.0,796705.1250880025,951001.8126536757
3883,825.0,796723.125052005,950862.8749394268
3884,825.0,796745.3750075027,950713.8125735074
3885,825.0,796878.5000693388,949826.81237901
3886,826.0,797845.3124401718,951301.1250471771
3887,826.0,797800.1248665042,951275.8124337569
3888,826.0,797558.6876853369,951174.6876360103
3889,826.0,797124.624905169,950955.6250820085
3890,827.0,796705.1250880025,951001.8126536757
3891,827.0,796497.6248468384,950888.187552847
3892,827.0,796313.3125514202,950762.3124765083
3893,828.0,797753.1249605045,958124.0001809299
3894,828.0,797759.4999477528,958280.6875315905
3895,828.0,797755.1249565035,958374.1250087619
3896,828.0,797763.6876034215,958503.125078842
3897,829.0,802076.3125083372,950163.5000258461
3898,829.0,802174.3126404211,949505.8126929253
3899,830.0,795248.6250482537,941459.0000464246
3900,830.0,795245.3127189204,941352.3125957623
3901,830.0,795252.3123768382,941055.3125335947
3902,830.0,795276.9999915026,940795.3123974279
3903,830.0,795324.3125609197,940468.6250586733
3904,830.0,795337.3125349209,940318.1250315905
3905,831.0,794848.875191588,950903.6248579249
3906,831.0,794984.1875850037,951006.8749795109
3907,831.0,795088.375040669,951057.3748785108
3908,832.0,794682.8125315867,952273.3124072626
3909,832.0,794715.3751305044,952210.1248695925
3910,832.0,794782.8123315871,952036.999887757
3911,833.0,794838.3748845048,954619.1249728426
3912,833.0,794840.4998802543,954428.8750252575
3913,833.0,794854.3748525046,954282.3126543462
3914,834.0,794960.3749685884,951831.1876353398
3915,834.0,794957.6249740869,951860.8749119267
3916,834.0,794957.3749745861,951904.1874893457
3917,834.0,794947.8749935888,951963.31237109
3918,834.0,794890.3751085885,952276.1874015108
3919,834.0,794835.8125536703,952464.000018008
3920,835.0,794721.6251180023,948900.31259159
3921,836.0,794779.8126656711,949117.8124846742
3922,837.0,794677.8748774193,949296.8751186803
3923,837.0,794934.8123556711,949385.1876060963
3924,838.0,794752.6873918362,948468.6248066798
3925,838.0,794964.4999603368,948574.1249237582
3926,839.0,794940.6250080876,948761.6875407621
3927,839.0,794957.124975089,948698.8750023469
3928,840.0,795019.1251791716,948820.8750864267
3929,840.0,794995.6875620037,948868.8123265132
3930,841.0,794525.8125175051,949456.8751267567
3931,841.0,794651.1875948384,949491.6250572577
3932,841.0,794835.6248900034,949517.1876701787
3933,841.0,794902.6874199212,949524.3126559258
3934,841.0,794956.3749765866,949521.1876621768
3935,842.0,794509.3748863377,945727.8123749271
3936,842.0,794421.8750613369,945983.6248554289
3937,842.0,794398.187444672,946133.1248845086
3938,843.0,794447.6873456724,952117.1873914301
3939,843.0,794542.6248198375,952200.8125522584
3940,843.0,794623.3126505874,952292.00003393
3941,844.0,794836.8752155863,953228.1251301765
3942,844.0,794872.1874809191,953143.9999703467
3943,844.0,794895.8124336712,953074.3751095906
3944,844.0,794948.8123276718,952960.3750095069
3945,844.0,795017.3751826696,952837.1249279231
3946,844.0,795094.6876920871,952679.1249158457
3947,844.0,795218.5001085028,952480.8123203442
3948,844.0,795336.8751998357,952333.499950923
3949,844.0,795425.0000235885,952253.8751101792
3950,844.0,795514.9998435862,952162.6876285076
3951,845.0,795566.6250684224,957455.6875411794
3952,845.0,795540.3124570027,957444.8125629276
3953,845.0,795457.6876222529,957405.8749767616
3954,845.0,795402.6250683367,957369.0000505075
3955,846.0,795098.8750196695,954443.6873315945
3956,846.0,795100.5000164211,954293.6249676794
3957,846.0,795107.6250021718,954260.312370263
3958,846.0,795108.1250011697,954216.8124572635
3959,846.0,795182.3748526722,953867.1251645088
3960,847.0,794977.3125987537,957760.8125870898
3961,847.0,795139.1876030862,957850.3124080971
3962,847.0,795256.6876961701,957892.3126521781
3963,847.0,795361.3124869205,957914.1876084283
3964,847.0,795399.8124099188,957927.8125811741
3965,848.0,794970.1249490865,958131.8125012591
3966,848.0,795118.3126448356,958184.8123952597
3967,849.0,794774.6876759194,948730.3749393448
3968,849.0,794895.3750985861,948767.4998650923
3969,849.0,795019.1251791716,948820.8750864267
3970,850.0,795008.8125357553,950651.8750333413
3971,850.0,795024.3125047535,950659.812681511
3972,850.0,795068.00008142,950698.9999390915
3973,850.0,795179.3751867525,950768.6247998402
3974,851.0,804285.5000190884,952704.3125295117
3975,851.0,804257.000076089,952681.1249118447
3976,851.0,804133.4999950044,952620.3750333413
3977,851.0,803976.6249806695,952571.6251308471
3978,851.0,803796.6876765043,952533.8748782575
3979,851.0,803703.8125341721,952517.8749102578
3980,851.0,803598.3750810027,952510.3749252632
3981,851.0,803462.3123610057,952508.3749292567
3982,852.0,804503.6875748374,955032.0001313463
3983,852.0,804685.6248750053,955101.8126557618
3984,852.0,804882.1874740049,955196.874801591
3985,852.0,804962.6876410879,955243.8126998469
3986,853.0,804480.6249569207,955554.1250713468
3987,853.0,804557.1251320057,955582.6250143424
3988,853.0,804631.8126466721,955601.8126400113
3989,853.0,804894.0001144223,955695.0001176745
3990,853.0,805120.6249892525,955785.12493743
3991,853.0,805199.6251593381,955827.8748519272
3992,854.0,805170.1875541694,957460.3748677596
3993,854.0,805215.6251273379,957137.3125217631
3994,854.0,805225.5001075864,956993.8751445934
3995,854.0,805254.8750488386,956803.3125335947
3996,854.0,805330.3748978376,956481.1875216737
3997,854.0,805428.8750289194,956145.1252016798
3998,854.0,805441.8126670867,956070.8123581782
3999,854.0,805511.1251925044,955798.6249104291
4000,854.0,805643.8749270029,955366.3751187623
4001,854.0,805680.8748530038,955273.3123127595
4002,854.0,805733.875075087,955177.1251691803
4003,854.0,805828.3748860881,954954.1249590069
4004,854.0,805966.8126013391,954678.5001821741
4005,854.0,806119.6249597557,954319.6875795946
4006,854.0,806313.187564753,953754.312398009
4007,854.0,806483.6875518374,953155.3122836798
4008,854.0,806563.8750555031,952882.6248369291
4009,855.0,804495.1249279194,955708.5000906736
4010,855.0,804483.3122875057,955725.8123920113
4011,855.0,804462.3749934211,956067.8126922622
4012,855.0,804373.62517092,956937.3125936761
4013,855.0,804344.9999000877,957353.8124168441
4014,855.0,804300.1873256713,957835.1251025125
4015,855.0,804281.3123634197,957981.8751370907
4016,855.0,804275.1250398383,958086.8749270961
4017,855.0,804276.0000380874,958231.1249666736
4018,856.0,805967.6249356717,955733.8750399277
4019,856.0,806268.8749893382,955966.6875664294
4020,856.0,806567.1250490025,956230.8750301749
4021,856.0,806871.8750956692,956506.8124704286
4022,856.0,806931.3749766722,956567.3123494238
4023,856.0,806981.1875410862,956607.6875967607
4024,857.0,809001.500101503,953266.8750526756
4025,857.0,808960.8125188388,953360.312529847
4026,857.0,808926.1249241717,953460.187330097
4027,857.0,808802.3748435862,953713.1251444295
4028,858.0,808439.1249139197,953614.3750138432
4029,858.0,808427.4999371693,953652.3749378398
4030,858.0,808300.3125275038,953928.3750420064
4031,858.0,808227.6250088364,954060.8747770116
4032,859.0,809396.8749669194,954353.3751762584
4033,860.0,808973.125158254,955459.1875971779
4034,860.0,809027.6250492521,955307.1875730902
4035,860.0,809047.8750087544,955230.1250631735
4036,861.0,807259.3749768361,957957.3125221804
4037,861.0,807300.8748938367,957937.1248985082
4038,861.0,807457.8125720881,957847.6874133423
4039,862.0,808588.1249440052,958073.1249545962
4040,862.0,808782.6248830855,958227.1876385957
4041,862.0,808898.3126438372,958326.1874405965
4042,862.0,809022.3123958372,958414.87492726
4043,862.0,809205.1250223368,958531.3750223443
4044,862.0,809455.8748489209,958703.6250059232
4045,862.0,809505.8750770055,958743.6249259263
4046,862.0,809823.1874345057,958936.3125326782
4047,863.0,809158.1251163371,956042.3124151751
4048,863.0,809286.500187669,956063.3750370964
4049,863.0,809659.6250975877,956140.8125462607
4050,863.0,809693.1250305884,956144.3125392571
4051,863.0,809706.500003837,956141.1252096742
4052,863.0,809865.5000139214,956167.1251576766
4053,863.0,809877.1876545884,956173.8124802634
4054,864.0,809435.6875533387,953771.0000286773
4055,864.0,809541.1250065044,953854.3748619258
4056,864.0,809647.3124581687,953915.8124030903
4057,864.0,809681.8750530854,953928.6250415072
4058,865.0,809484.6251195036,954148.6875935122
4059,866.0,807908.1249916703,951154.8123476803
4060,866.0,808166.3751313388,951305.0000394285
4061,866.0,808591.3749375045,951526.187589176
4062,866.0,808890.1873320043,951648.125009343
4063,866.0,808957.1251902543,951665.3123109266
4064,866.0,809164.1251043379,951744.874815844
4065,866.0,809357.1250464208,951807.8750179261
4066,866.0,809606.6248755045,951918.8124600947
4067,866.0,809689.6873734221,951966.6876924261
4068,867.0,805047.8124708384,951309.6873660088
4069,867.0,805004.374893669,951694.6249163449
4070,867.0,805001.1249001697,951717.8748698458
4071,867.0,805000.9999004193,951737.87515793
4072,867.0,804993.1249161698,951939.3750830069
4073,867.0,804991.6249191724,952226.3125012591
4074,867.0,804999.1875680871,952412.1874575913
4075,867.0,805034.3124978356,952696.1248818412
4076,867.0,805050.6874650866,952792.1250179261
4077,868.0,807119.8749277554,958484.8747872636
4078,868.0,807490.1248434223,958344.8750672564
4079,868.0,808081.8126364201,958060.374980092
4080,869.0,807490.1248434223,958344.8750672564
4081,869.0,807597.3749570027,958405.1876106784
4082,870.0,807255.9999835864,957205.3123857602
4083,870.0,807546.3123950884,957439.187574178
4084,871.0,807546.3123950884,957439.187574178
4085,871.0,807258.3126430027,957732.1873162612
4086,872.0,805381.6874592528,958228.3749721795
4087,872.0,805637.8126031719,958067.874965094
4088,872.0,805744.8750530854,957990.3124561757
4089,872.0,806142.9999130033,957685.6250734255
4090,873.0,805637.8126031719,958067.874965094
