fracture_id,hausdorff,frechet,endpoint_error,length_error,path_similarity,true_n_pts,gen_n_pts
855.0,7.801868276557873,7.801868276557873,7.801868276557873,1.1819192127645652,0.8890158749701956,9,36
877.0,9.250749273698235,9.647294769753657,9.647294769753657,5.043216336061749,0.9255245195928796,3,15
879.0,8.017986827856266,8.017986827856266,8.017986827856266,2.6230389836766563,0.863290214554227,4,18
880.0,1.6109477893920467,1.6109477893920467,0.6320564256660824,1.1566760489356667,0.8065454680812051,6,48
881.0,8.219711376764018,8.219711376764018,8.217063592156205,2.514716399379816,0.9582953836707285,4,22
944.0,17.2957963398963,17.2957963398963,17.289598047573485,1.648475278443197,0.9514127389298037,5,11
947.0,8.728009250174253,8.728009250174253,8.728009250174253,2.7772199266668505,0.9959324692197632,4,19
948.0,9.180505473846225,9.180505473846225,9.175440310634192,3.723752790371439,0.9707232446049588,4,20
1086.0,7.206442286115671,7.206442286115671,7.206442286115671,1.1458704986980115,0.9990065558313062,9,24
1087.0,9.402397694505556,9.402397694505556,9.396004300742703,4.905830857942984,0.6381690802559883,3,16
1108.0,9.056692664222794,10.13302753754833,10.13302753754833,3.1368265610476804,0.6795604161236989,4,22
1109.0,7.4317615432116675,7.4317615432116675,7.429055204377771,2.138782638924719,0.7811087950107869,5,22
1110.0,7.009573152011279,7.009573152011279,7.009573152011279,1.1486105671295384,0.8702380450301613,7,22
1111.0,2.4262381924063243,7.19099133138219,7.19099133138219,9.275607641903488,0.9981997611949103,8,207
1113.0,6.959647489033404,6.959647489033404,6.959647489033404,1.3667763199554424,0.946220104073515,7,19
1114.0,2.6163910154756627,3.5463664272864364,0.716525085300559,15.04455682190624,0.7664206883507563,5,204
1115.0,3.9656564008512625,4.167685723394648,3.3833596786018627,2.3674407157620707,0.6694319915418965,4,32
1116.0,4.238604150694683,4.740120733155507,3.8381768037720927,6.518034206971418,0.6684641875746206,4,63
1117.0,1.87418388185037,3.929417367078608,3.897161607547192,1.7080478289568044,0.9267391939371838,8,37
1119.0,2.9082219536984906,6.396274859020516,6.396274859020516,3.2901031049772764,0.8662641399718133,6,52
1126.0,9.255192046357227,9.50506923387464,9.50506923387464,2.1713830540203474,0.9527248416107655,6,27
1127.0,8.49650669291119,8.49650669291119,8.491665453187258,4.374546196106809,0.9337258171288285,4,17
1129.0,7.043452899792846,7.043452899792846,7.043452899792846,1.9648342085933421,0.9368033725345256,5,18
1132.0,9.094119340666134,9.76362570884515,9.76362570884515,4.137428909136866,0.9198048950512895,4,28
1134.0,9.13597075968254,9.13597075968254,9.13597075968254,5.238250582318602,0.9990829607184198,3,16
1135.0,8.461524443661519,9.730540318381578,9.730540318381578,5.017468388970906,0.7887795273990961,3,16
1139.0,8.193532738483514,8.193532738483514,8.189101198035996,3.180493987226056,0.8976033253451591,4,17
1140.0,4.683980180874341,4.683980180874341,3.4533088605770375,12.239686299979251,0.7456969942306227,3,55
1141.0,8.369381428023859,8.369381428023859,8.369381428023859,2.351463875580047,0.8655989278996449,6,19
1144.0,9.381117943292798,9.708701913453632,9.708701913453632,5.0864677519685095,0.5316290200592046,3,14
1151.0,8.740930549353479,8.740930549353479,2.668860245299403,5.414755777490617,0.9637700877042548,4,75
1181.0,3.882432987923776,3.882432987923776,3.065870449032363,1.430945015302729,0.930377417357379,5,43
1186.0,9.391515344157954,9.783378058295398,9.783378058295398,3.96414087924353,0.6870559330667793,4,18
1197.0,7.993197664066522,7.993197664066522,7.991548051949911,2.402347651703654,0.8740582797994564,4,20
1199.0,9.377728118235638,9.377728118235638,9.372532180821867,5.173455986661504,0.9576062263687098,3,15
1244.0,9.17763495365405,9.683421821073843,9.683421821073843,5.061750745392211,0.9139681364018365,3,15
1253.0,7.939240897362823,7.939240897362823,7.934316786632425,2.5991074080729613,0.9530207782510312,5,18
1257.0,3.1113264319790788,4.964053287316728,4.964053287316728,5.250623424645524,0.9496642125127854,6,103
